paragraph_idx,page,entity1_name,entity2_name,similarity,should_merge,confidence,reasoning
19,326,Roman military power,Roman Republic,0.6394635107838398,False,0.86,"The two referents are related but not identical. Entity 1 denotes the military forces/power of Rome (the Roman army/legions, a military organization/force), while Entity 2 denotes the Roman Republic as the political state. One is the state's military component; the other is the state itself. They should not be merged."
19,326,Gauls,Romans,0.6174614040399916,False,0.88,"The two entities refer to distinct collective peoples: the Gauls (Celtic groups from the north) and the Romans (citizens/political community of Rome). They are different historical groups, not alternate names for the same entity."
19,326,Samnite peoples,Latins,0.6144694772534725,False,0.9,Samnite peoples and Latins are distinct ancient Italic peoples/groups occupying different regions (Samnites in the Abruzzi/Apennines; Latins in Latium/Campania including Rome). They are related historically (both interacted with Rome) but are not the same entity.
19,326,Samnite peoples,Romans,0.6116935519352169,False,0.82,"These are distinct collective peoples: the Samnites were an Italic people of the Abruzzi region conquered by Rome, while the Romans are the citizens/political community of Rome. They are related (conqueror vs conquered) but not the same entity."
19,326,Abruzzi,Italy,0.6114278821849133,False,0.94,Abruzzi is a specific region within the Italian peninsula; Italy (here) refers to the whole peninsula/region inhabited by various peoples including the Etruscans. They are related (Abruzzi is part of Italy) but not identical.
19,326,Abruzzi,Etruria,0.6039278124528213,False,0.86,"Abruzzi and Etruria are distinct historical regions in Italy. Abruzzi (modern Abruzzo region) is a central-eastern Apennine/Adriatic region historically associated with Samnite peoples, while Etruria is the central-western peninsula region inhabited by the Etruscans and influential on early Rome. They are related geographically and historically but are not the same entity."
20,326,western Mediterranean,Roman Mediterranean,0.7144667335438183,False,0.87,"The two names refer to different regional concepts: 'western Mediterranean' denotes the western portion of the Mediterranean Sea/region (the geographic area contested by Rome and Carthage), while 'Roman Mediterranean' denotes the Mediterranean as organized or dominated by Rome (a geopolitical region made possible by Roman institutions). They overlap geographically and historically but are distinct concepts — one is a geographic subregion, the other a Roman-era configured Mediterranean sphere. Therefore they should not be merged."
20,326,third century BC,fifth century BC,0.7013425660110361,False,0.9,"The two entities are temporal centuries referring to different time periods: the fifth century BC (c. 500–401 BC) and the third century BC (c. 300–201 BC). They are distinct, non-overlapping centuries and therefore not the same historical entity."
20,326,Epirus,Etruria,0.666092241770863,False,0.97,Epirus and Etruria are distinct historical regions in different parts of Italy/Greece with different histories (Epirus ruled by Pyrrhus in northwest Greece/Albania; Etruria is the central Italian region of the Etruscans). They are not the same entity.
20,326,Epirus,Greece,0.6358157197146466,False,0.89,Epirus is a distinct region in the northwest of the Greek world (a kingdom/region ruled by Pyrrhus). Greece refers broadly to the Greek world/culture; they are related (Epirus is part of the Greek world) but not identical.
20,326,third century BC,seventh century BC,0.6338507915433385,False,0.86,"These are different centuries (time periods). They are not the same historical entity: one is the 7th century BC and the other the 3rd century BC, distinct temporal intervals separated by several centuries."
